province,northern_cape,region,northern_cape_a,factory,building-ExOui,still_water, 57.23135404334588,DOUBLE,2020-03-18 01:28:35.684000000,MILLISECONDS
province,northern_cape,region,northern_cape_a,factory,building-ExOui,sparkling_water, 24.50908127769712,DOUBLE,2020-03-18 01:28:35.684000000,MILLISECONDS
province,eastern_cape,region,eastern_cape_a,factory,building-fj2hx,still_water, 45.26609061698333,DOUBLE,2020-03-18 01:28:35.809000000,MILLISECONDS
province,eastern_cape,region,eastern_cape_a,factory,building-fj2hx,sparkling_water, 19.244631485253805,DOUBLE,2020-03-18 01:28:35.809000000,MILLISECONDS
province,western_cape,region,western_cape_a,factory,building-6kMPE,still_water, 85.21076107039445,DOUBLE,2020-03-18 01:28:35.930000000,MILLISECONDS
province,western_cape,region,western_cape_a,factory,building-6kMPE,sparkling_water, 21.05482442209243,DOUBLE,2020-03-18 01:28:35.930000000,MILLISECONDS
province,northern_cape,region,northern_cape_a,factory,building-ExOui,still_water, 23.09251202833395,DOUBLE,2020-03-18 01:28:36.056000000,MILLISECONDS
province,northern_cape,region,northern_cape_a,factory,building-ExOui,sparkling_water, 39.017399668990656,DOUBLE,2020-03-18 01:28:36.056000000,MILLISECONDS
province,eastern_cape,region,eastern_cape_a,factory,building-fj2hx,still_water, 14.54513782173298,DOUBLE,2020-03-18 01:28:36.180000000,MILLISECONDS
province,eastern_cape,region,eastern_cape_a,factory,building-fj2hx,sparkling_water, 12.847875237667726,DOUBLE,2020-03-18 01:28:36.180000000,MILLISECONDS
province,western_cape,region,western_cape_a,factory,building-6kMPE,still_water, 86.95936622599096,DOUBLE,2020-03-18 01:28:36.301000000,MILLISECONDS
province,western_cape,region,western_cape_a,factory,building-6kMPE,sparkling_water, 15.465037217410782,DOUBLE,2020-03-18 01:28:36.301000000,MILLISECONDS
province,northern_cape,region,northern_cape_a,factory,building-ExOui,still_water, 18.09011541205904,DOUBLE,2020-03-18 01:28:36.421000000,MILLISECONDS
province,northern_cape,region,northern_cape_a,factory,building-ExOui,sparkling_water, 59.22451278028922,DOUBLE,2020-03-18 01:28:36.421000000,MILLISECONDS
province,eastern_cape,region,eastern_cape_a,factory,building-fj2hx,still_water, 15.597306199882004,DOUBLE,2020-03-18 01:28:36.548000000,MILLISECONDS
province,eastern_cape,region,eastern_cape_a,factory,building-fj2hx,sparkling_water, 36.75678443303338,DOUBLE,2020-03-18 01:28:36.548000000,MILLISECONDS
province,western_cape,region,western_cape_a,factory,building-6kMPE,still_water, 88.15757950235104,DOUBLE,2020-03-18 01:28:36.667000000,MILLISECONDS
province,western_cape,region,western_cape_a,factory,building-6kMPE,sparkling_water, 66.864675617305,DOUBLE,2020-03-18 01:28:36.667000000,MILLISECONDS
province,northern_cape,region,northern_cape_a,factory,building-ExOui,still_water, 58.27717448745051,DOUBLE,2020-03-18 01:28:36.793000000,MILLISECONDS
province,northern_cape,region,northern_cape_a,factory,building-ExOui,sparkling_water, 85.07679768307023,DOUBLE,2020-03-18 01:28:36.793000000,MILLISECONDS
province,eastern_cape,region,eastern_cape_a,factory,building-fj2hx,still_water, 82.30415338011535,DOUBLE,2020-03-18 01:28:36.909000000,MILLISECONDS
province,eastern_cape,region,eastern_cape_a,factory,building-fj2hx,sparkling_water, 1.0288761308506116,DOUBLE,2020-03-18 01:28:36.909000000,MILLISECONDS
province,western_cape,region,western_cape_a,factory,building-6kMPE,still_water, 82.45067796376831,DOUBLE,2020-03-18 01:28:37.033000000,MILLISECONDS
province,western_cape,region,western_cape_a,factory,building-6kMPE,sparkling_water, 93.06170851917233,DOUBLE,2020-03-18 01:28:37.033000000,MILLISECONDS
province,northern_cape,region,northern_cape_a,factory,building-ExOui,still_water, 38.36610670103286,DOUBLE,2020-03-18 01:28:37.161000000,MILLISECONDS
province,northern_cape,region,northern_cape_a,factory,building-ExOui,sparkling_water, 24.757285600094185,DOUBLE,2020-03-18 01:28:37.161000000,MILLISECONDS
province,eastern_cape,region,eastern_cape_a,factory,building-fj2hx,still_water, 20.005360760217393,DOUBLE,2020-03-18 01:28:37.292000000,MILLISECONDS
province,eastern_cape,region,eastern_cape_a,factory,building-fj2hx,sparkling_water, 97.89809091472323,DOUBLE,2020-03-18 01:28:37.292000000,MILLISECONDS
province,western_cape,region,western_cape_a,factory,building-6kMPE,still_water, 92.13328375013948,DOUBLE,2020-03-18 01:28:37.430000000,MILLISECONDS
province,western_cape,region,western_cape_a,factory,building-6kMPE,sparkling_water, 37.15122426801906,DOUBLE,2020-03-18 01:28:37.430000000,MILLISECONDS
province,northern_cape,region,northern_cape_a,factory,building-ExOui,still_water, 80.46856205506775,DOUBLE,2020-03-18 01:28:38.711000000,MILLISECONDS
province,northern_cape,region,northern_cape_a,factory,building-ExOui,sparkling_water, 33.439100064214095,DOUBLE,2020-03-18 01:28:38.711000000,MILLISECONDS
province,eastern_cape,region,eastern_cape_a,factory,building-fj2hx,still_water, 16.57504388538794,DOUBLE,2020-03-18 01:28:38.833000000,MILLISECONDS
province,eastern_cape,region,eastern_cape_a,factory,building-fj2hx,sparkling_water, 38.222546824920876,DOUBLE,2020-03-18 01:28:38.833000000,MILLISECONDS
province,western_cape,region,western_cape_a,factory,building-6kMPE,still_water, 28.108889163466955,DOUBLE,2020-03-18 01:28:38.959000000,MILLISECONDS
province,western_cape,region,western_cape_a,factory,building-6kMPE,sparkling_water, 12.393303346423895,DOUBLE,2020-03-18 01:28:38.959000000,MILLISECONDS
province,northern_cape,region,northern_cape_a,factory,building-ExOui,still_water, 54.84736342024397,DOUBLE,2020-03-18 01:28:39.084000000,MILLISECONDS
province,northern_cape,region,northern_cape_a,factory,building-ExOui,sparkling_water, 42.9598224062778,DOUBLE,2020-03-18 01:28:39.084000000,MILLISECONDS
province,eastern_cape,region,eastern_cape_a,factory,building-fj2hx,still_water, 63.886995098770264,DOUBLE,2020-03-18 01:28:39.208000000,MILLISECONDS
province,eastern_cape,region,eastern_cape_a,factory,building-fj2hx,sparkling_water, 58.0368308458973,DOUBLE,2020-03-18 01:28:39.208000000,MILLISECONDS
province,western_cape,region,western_cape_a,factory,building-6kMPE,still_water, 80.78690806748727,DOUBLE,2020-03-18 01:28:39.329000000,MILLISECONDS
province,western_cape,region,western_cape_a,factory,building-6kMPE,sparkling_water, 50.85677248653265,DOUBLE,2020-03-18 01:28:39.329000000,MILLISECONDS
province,northern_cape,region,northern_cape_a,factory,building-ExOui,still_water, 12.01819317563645,DOUBLE,2020-03-18 01:28:39.470000000,MILLISECONDS
province,northern_cape,region,northern_cape_a,factory,building-ExOui,sparkling_water, 76.58436299956219,DOUBLE,2020-03-18 01:28:39.470000000,MILLISECONDS
province,eastern_cape,region,eastern_cape_a,factory,building-fj2hx,still_water, 69.56462592631942,DOUBLE,2020-03-18 01:28:39.588000000,MILLISECONDS
province,eastern_cape,region,eastern_cape_a,factory,building-fj2hx,sparkling_water, 20.848634248532747,DOUBLE,2020-03-18 01:28:39.588000000,MILLISECONDS
province,western_cape,region,western_cape_a,factory,building-6kMPE,still_water, 87.21887799102079,DOUBLE,2020-03-18 01:28:39.726000000,MILLISECONDS
province,western_cape,region,western_cape_a,factory,building-6kMPE,sparkling_water, 89.63389737708637,DOUBLE,2020-03-18 01:28:39.726000000,MILLISECONDS
province,northern_cape,region,northern_cape_a,factory,building-ExOui,still_water, 90.66822139982676,DOUBLE,2020-03-18 01:28:39.851000000,MILLISECONDS
province,northern_cape,region,northern_cape_a,factory,building-ExOui,sparkling_water, 82.36612733376978,DOUBLE,2020-03-18 01:28:39.851000000,MILLISECONDS
province,eastern_cape,region,eastern_cape_a,factory,building-fj2hx,still_water, 77.74512894508477,DOUBLE,2020-03-18 01:28:39.987000000,MILLISECONDS
province,eastern_cape,region,eastern_cape_a,factory,building-fj2hx,sparkling_water, 34.74641719125308,DOUBLE,2020-03-18 01:28:39.987000000,MILLISECONDS
province,western_cape,region,western_cape_a,factory,building-6kMPE,still_water, 73.71912741078707,DOUBLE,2020-03-18 01:28:40.118000000,MILLISECONDS
province,western_cape,region,western_cape_a,factory,building-6kMPE,sparkling_water, 66.7348783393742,DOUBLE,2020-03-18 01:28:40.118000000,MILLISECONDS
province,northern_cape,region,northern_cape_a,factory,building-ExOui,still_water, 25.081457765703323,DOUBLE,2020-03-18 01:28:40.239000000,MILLISECONDS
province,northern_cape,region,northern_cape_a,factory,building-ExOui,sparkling_water, 35.24844270369702,DOUBLE,2020-03-18 01:28:40.239000000,MILLISECONDS
province,eastern_cape,region,eastern_cape_a,factory,building-fj2hx,still_water, 48.32315106849532,DOUBLE,2020-03-18 01:28:40.366000000,MILLISECONDS
province,eastern_cape,region,eastern_cape_a,factory,building-fj2hx,sparkling_water, 68.90284785604125,DOUBLE,2020-03-18 01:28:40.366000000,MILLISECONDS
province,western_cape,region,western_cape_a,factory,building-6kMPE,still_water, 26.730025496609755,DOUBLE,2020-03-18 01:28:40.493000000,MILLISECONDS
province,western_cape,region,western_cape_a,factory,building-6kMPE,sparkling_water, 89.62308713050464,DOUBLE,2020-03-18 01:28:40.493000000,MILLISECONDS
province,northern_cape,region,northern_cape_a,factory,building-ExOui,still_water, 60.258002431123934,DOUBLE,2020-03-18 01:28:40.616000000,MILLISECONDS
province,northern_cape,region,northern_cape_a,factory,building-ExOui,sparkling_water, 74.41631265048105,DOUBLE,2020-03-18 01:28:40.616000000,MILLISECONDS
province,eastern_cape,region,eastern_cape_a,factory,building-fj2hx,still_water, 22.367054687034084,DOUBLE,2020-03-18 01:28:40.738000000,MILLISECONDS
province,eastern_cape,region,eastern_cape_a,factory,building-fj2hx,sparkling_water, 60.00281746305334,DOUBLE,2020-03-18 01:28:40.738000000,MILLISECONDS
province,western_cape,region,western_cape_a,factory,building-6kMPE,still_water, 30.196554298065852,DOUBLE,2020-03-18 01:28:40.862000000,MILLISECONDS
province,western_cape,region,western_cape_a,factory,building-6kMPE,sparkling_water, 14.304964048573067,DOUBLE,2020-03-18 01:28:40.862000000,MILLISECONDS
province,northern_cape,region,northern_cape_a,factory,building-ExOui,still_water, 63.04825744058459,DOUBLE,2020-03-18 01:28:40.986000000,MILLISECONDS
province,northern_cape,region,northern_cape_a,factory,building-ExOui,sparkling_water, 79.91958204235496,DOUBLE,2020-03-18 01:28:40.986000000,MILLISECONDS
province,eastern_cape,region,eastern_cape_a,factory,building-fj2hx,still_water, 43.940652609039894,DOUBLE,2020-03-18 01:28:41.111000000,MILLISECONDS
province,eastern_cape,region,eastern_cape_a,factory,building-fj2hx,sparkling_water, 28.990333038188435,DOUBLE,2020-03-18 01:28:41.111000000,MILLISECONDS
province,western_cape,region,western_cape_a,factory,building-6kMPE,still_water, 39.23223786913309,DOUBLE,2020-03-18 01:28:41.239000000,MILLISECONDS
province,western_cape,region,western_cape_a,factory,building-6kMPE,sparkling_water, 6.532183522569278,DOUBLE,2020-03-18 01:28:41.239000000,MILLISECONDS
province,northern_cape,region,northern_cape_a,factory,building-ExOui,still_water, 99.98069099382116,DOUBLE,2020-03-18 01:28:41.366000000,MILLISECONDS
province,northern_cape,region,northern_cape_a,factory,building-ExOui,sparkling_water, 61.31446048050117,DOUBLE,2020-03-18 01:28:41.366000000,MILLISECONDS
province,eastern_cape,region,eastern_cape_a,factory,building-fj2hx,still_water, 81.97290583283282,DOUBLE,2020-03-18 01:28:41.484000000,MILLISECONDS
province,eastern_cape,region,eastern_cape_a,factory,building-fj2hx,sparkling_water, 55.21386268156807,DOUBLE,2020-03-18 01:28:41.484000000,MILLISECONDS
province,western_cape,region,western_cape_a,factory,building-6kMPE,still_water, 67.16197535621149,DOUBLE,2020-03-18 01:28:41.610000000,MILLISECONDS
province,western_cape,region,western_cape_a,factory,building-6kMPE,sparkling_water, 25.2370252555734,DOUBLE,2020-03-18 01:28:41.610000000,MILLISECONDS
province,northern_cape,region,northern_cape_a,factory,building-ExOui,still_water, 59.808762676016094,DOUBLE,2020-03-18 01:28:41.736000000,MILLISECONDS
province,northern_cape,region,northern_cape_a,factory,building-ExOui,sparkling_water, 35.54508245580111,DOUBLE,2020-03-18 01:28:41.736000000,MILLISECONDS
province,eastern_cape,region,eastern_cape_a,factory,building-fj2hx,still_water, 76.63898416316715,DOUBLE,2020-03-18 01:28:41.865000000,MILLISECONDS
province,eastern_cape,region,eastern_cape_a,factory,building-fj2hx,sparkling_water, 31.359743589364328,DOUBLE,2020-03-18 01:28:41.865000000,MILLISECONDS
province,western_cape,region,western_cape_a,factory,building-6kMPE,still_water, 57.470439912683524,DOUBLE,2020-03-18 01:28:41.990000000,MILLISECONDS
province,western_cape,region,western_cape_a,factory,building-6kMPE,sparkling_water, 88.59556658192571,DOUBLE,2020-03-18 01:28:41.990000000,MILLISECONDS
province,northern_cape,region,northern_cape_a,factory,building-ExOui,still_water, 20.635097913110123,DOUBLE,2020-03-18 01:28:42.117000000,MILLISECONDS
province,northern_cape,region,northern_cape_a,factory,building-ExOui,sparkling_water, 61.704890565851166,DOUBLE,2020-03-18 01:28:42.117000000,MILLISECONDS
province,eastern_cape,region,eastern_cape_a,factory,building-fj2hx,still_water, 8.193862172734132,DOUBLE,2020-03-18 01:28:42.236000000,MILLISECONDS
province,eastern_cape,region,eastern_cape_a,factory,building-fj2hx,sparkling_water, 42.24008039713709,DOUBLE,2020-03-18 01:28:42.236000000,MILLISECONDS
province,western_cape,region,western_cape_a,factory,building-6kMPE,still_water, 83.00617341547184,DOUBLE,2020-03-18 01:28:42.360000000,MILLISECONDS
province,western_cape,region,western_cape_a,factory,building-6kMPE,sparkling_water, 47.892251116209785,DOUBLE,2020-03-18 01:28:42.360000000,MILLISECONDS
province,northern_cape,region,northern_cape_a,factory,building-ExOui,still_water, 27.35462891008133,DOUBLE,2020-03-18 01:28:42.486000000,MILLISECONDS
province,northern_cape,region,northern_cape_a,factory,building-ExOui,sparkling_water, 37.94428814214529,DOUBLE,2020-03-18 01:28:42.486000000,MILLISECONDS
province,eastern_cape,region,eastern_cape_a,factory,building-fj2hx,still_water, 50.03989114790374,DOUBLE,2020-03-18 01:28:42.608000000,MILLISECONDS
province,eastern_cape,region,eastern_cape_a,factory,building-fj2hx,sparkling_water, 62.217213606214244,DOUBLE,2020-03-18 01:28:42.608000000,MILLISECONDS
province,western_cape,region,western_cape_a,factory,building-6kMPE,still_water, 87.67219226419775,DOUBLE,2020-03-18 01:28:42.732000000,MILLISECONDS
province,western_cape,region,western_cape_a,factory,building-6kMPE,sparkling_water, 39.63792403893905,DOUBLE,2020-03-18 01:28:42.732000000,MILLISECONDS
province,northern_cape,region,northern_cape_a,factory,building-ExOui,still_water, 73.86735321624028,DOUBLE,2020-03-18 01:28:42.858000000,MILLISECONDS
province,northern_cape,region,northern_cape_a,factory,building-ExOui,sparkling_water, 87.57395965940482,DOUBLE,2020-03-18 01:28:42.858000000,MILLISECONDS
province,eastern_cape,region,eastern_cape_a,factory,building-fj2hx,still_water, 79.84967903723073,DOUBLE,2020-03-18 01:28:42.988000000,MILLISECONDS
province,eastern_cape,region,eastern_cape_a,factory,building-fj2hx,sparkling_water, 49.48288009886639,DOUBLE,2020-03-18 01:28:42.988000000,MILLISECONDS
province,western_cape,region,western_cape_a,factory,building-6kMPE,still_water, 40.29953731513642,DOUBLE,2020-03-18 01:28:43.113000000,MILLISECONDS
